document_id,arm_id,Combined follow up_old,Combined follow up_new,Abstinence type_old,Abstinence type_new,Abstinence: Continuous _old,Abstinence: Continuous _new,Abstinence: Point Prevalence _old,Abstinence: Point Prevalence _new,6451791_old,6451791_new,6451788_old,6451788_new,6080485_old,6080485_new,Manually added follow-up duration value_old,Manually added follow-up duration value_new,Manually added follow-up duration units_old,Manually added follow-up duration units_new,6080481_old,6080481_new,6080512_old,6080512_new,6823485_old,6823485_new,1.1.Goal setting_old,1.1.Goal setting_new,6452746_old,6452746_new,3.1 Social support_old,3.1 Social support_new,6452831_old,6452831_new,6452838_old,6452838_new,6452948_old,6452948_new,6452949_old,6452949_new,6080704_old,6080704_new,pychologist_old,pychologist_new,aggregate patient role_old,aggregate patient role_new,6080518_old,6080518_new,6080719_old,6080719_new,"Pregnancy trial 1 = yes, 2 = mix pg and non-pg_old","Pregnancy trial 1 = yes, 2 = mix pg and non-pg_new","Relapse prevention trial (1 = yes, 2 = mix of quitters and non-abstinent)_old","Relapse prevention trial (1 = yes, 2 = mix of quitters and non-abstinent)_new",6080694_old,6080694_new
296424,803,52,52.2,,PP,,0,,1,,21,,,,,,,,,41,40.6,20,20.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
263090,169,26,26.1,,PP,,0,,1,,8,,,,,,,,,39,39.3,20,20.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
263090,170,26,26.1,,PP,,0,,1,,15.8,,,,,,,,,40,40.1,21,20.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
319603,677,52,52.2,,PP,,0,,1,,14.5,,,58,58.3,,,,,20,19.5,16,15.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
319603,676,52,52.2,,PP,,0,,1,,17.9,,,60,60.3,,,,,19,19.4,15,15.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
437433,2217,52,52.2,,PP,,0,,1,,11.32,,,29,28.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
437433,2216,52,52.2,,PP,,0,,1,,25.62,,,29,28.93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
437485,2315,52,52.2,,PP,,0,,1,,14.9,,,75,75.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
437485,2316,52,52.2,,PP,,0,,1,,7.8,,,72,72.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
437464,2295,52,52.2,,PP,,0,,1,,20.6,,,,,,,,,36,35.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
437464,2294,52,52.2,,PP,,0,,1,,20.9,,,66,65.7,,,,,36,36.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
296485,858,26,26.1,,PP,,0,,1,,13.9,,,,,,,,,43,42.81,20,19.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
296485,857,26,26.1,,PP,,0,,1,,19.9,,,,,,,,,42,41.76,20,19.58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
319594,661,30,30.45,,C,,1,,0,,14,,,,,,,,,20,19.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
319594,660,30,30.45,,C,,1,,0,,19,,,,,,,,,20,19.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
423108,2063,26,26.1,,C,,1,,0,,40.6,,,,,,,,,57,56.54,22,22.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
423108,2065,26,26.1,,C,,1,,0,,31.5,,,,,,,,,56,56.09,20,19.71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
423108,2064,26,26.1,,C,,1,,0,,42.2,,,,,,,,,55,55.31,21,21.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
263263,383,26,26.1,,PP,,0,,1,,6.4,,,,,,,,,40,39.9,26,26.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
263263,384,26,26.1,,PP,,0,,1,,5.8,,,,,,,,,40,40.3,27,27.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
423252,2138,,,,C,,1,,0,,16,,,,,,,,,26,25.5,17,16.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
423252,2139,,,,C,,1,,0,,27,,,,,,,,,24,24.3,17,17.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
423092,2076,,,,PP,,0,,1,,26,,,55,54.9,,52,,weeks,47,46.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
423092,2077,,,,PP,,0,,1,,21.7,,,,,,52,,weeks,46,45.9,17,16.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
423092,2075,,,,PP,,0,,1,,20.3,,,47,47.1,,52,,weeks,46,46.4,17,17.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
296305,547,78,78.3,,PP,,0,,1,,10.2,,,,,,,,,39,38.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
296305,546,78,78.3,,PP,,0,,1,,13,,,,,,,,,,,22,21.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
296305,548,78,78.3,,PP,,0,,1,,14.4,,,,,,,,,38,38.5,19,18.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
296305,549,78,78.3,,PP,,0,,1,,12.6,,,,,,,,,39,38.7,20,20.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
263127,211,,,,PP,,0,,1,,45,,,,,,,,,57,56.7,20,20.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
263127,213,,,,PP,,0,,1,,40,,,,,,,,,57,56.7,20,20.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
263127,212,,,,PP,,0,,1,,55,,,,,,,,,57,56.7,20,20.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
263127,214,,,,PP,,0,,1,,36,,,,,,,,,57,56.7,20,20.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
296338,437,4,52.2,,PP,,0,,1,,50,,,,,,1,,year,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78,32,,,,,,
296338,438,4,52.2,,PP,,0,,1,,29,,,,,,1,,year,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72,35,,,,,,
437574,2674,26,26.1,,PP,,0,,1,,40.7,,,59,59.3,,,,,49,48.8,16,15.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
437574,2675,26,26.1,,PP,,0,,1,,44.6,,,61,60.7,,,,,51,51.1,15,15.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
437469,2335,,,,PP,,0,,1,,15.7,,,56,56.2,,,,,,,14,13.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
437469,2336,,,,PP,,0,,1,,10.5,,,45,45.1,,,,,,,13,13.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
263074,146,,,,PP,,0,,1,,9.1,,,54,54.5,,,,,48,48.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
263074,145,,,,PP,,0,,1,,14.8,,,44,44.4,,,,,47,47.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
263192,298,39,39.15,,PP,,0,,1,,12,,,,,,,,,53,52.9,25,25.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
263192,299,39,39.15,,PP,,0,,1,,3,,,,,,,,,52,52.3,29,29.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
296287,513,26,26.1,,C,,1,,0,,18.6,,,,,,,,,41,40.9,24,24.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
296287,512,26,26.1,,C,,1,,0,,26.7,,,,,,,,,43,42.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
263047,98,,52.2,,PP,,0,,1,,7,,,,,,12,,months,40,39.7,18,17.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
263047,97,,52.2,,PP,,0,,1,,20,,,,,,12,,months,40,39.5,17,16.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
437546,2363,,,,C,,1,,0,,0,,,30,29.8,,,,,43,42.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
437546,2362,,,,C,,1,,0,,13,,,30,29.8,,,,,43,42.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
278612,113,,26.1,,C,,1,,0,,9.3,,,64,63.5,,6,,months,38,37.8,18,18.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
278612,112,,26.1,,C,,1,,0,,9.1,,,65,64.7,,6,,months,38,37.8,18,17.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
263225,332,26,26.1,,PP,,0,,1,,15,,,,,,,,,26,25.8,18,18.43,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,
263225,331,26,26.1,,PP,,0,,1,,15,,,,,,,,,26,25.65,15,14.89,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,
263259,374,52,52.2,,PP,,0,,1,,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
263259,375,52,52.2,,PP,,0,,1,,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
437529,2284,,,,PP,,0,,1,,15,,,,,,,,,59,58.6,21,21.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
437529,2283,,,,PP,,0,,1,,23.8,,,,,,,,,57,57.4,21,21.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
296319,589,26,26.1,,PP,,0,,1,,19,,,,,,,,,40,40.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
296319,590,26,26.1,,PP,,0,,1,,8,,,,,,,,,41,40.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
296255,454,,,,pp,,0,,1,,3.4,,,57,57.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
296255,457,,,,pp,,0,,1,,2.2,,,53,53.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
296255,455,,,,pp,,0,,1,,3.1,,,57,57.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
296255,456,,,,pp,,0,,1,,3.4,,,56,55.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
321137,730,4,4.35,,PP,,0,,1,,3.5,,,61,61.2,,,,,47,47.45,17,17.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
321137,731,4,4.35,,PP,,0,,1,,2.5,,,63,63.2,,,,,50,49.63,18,18.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
321137,732,4,4.35,,PP,,0,,1,,2.7,,,63,63.4,,,,,47,46.97,16,16.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
280756,188,52,52.2,,pp,,0,,1,,18.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
280756,189,52,52.2,,pp,,0,,1,,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
319585,640,26,26.1,,NCS,,0,,0,,2.5,,,58,58.5,,,,,18,17.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
319585,641,26,26.1,,NCS,,0,,0,,2.9,,,56,55.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
437522,2265,,,,PP,,0,,1,,0,,,,,,,,,,,11,10.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
437522,2264,,,,PP,,0,,1,,15,,,,,,,,,,,15,15.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
296344,422,26,26.1,,C,,1,,0,,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
296344,421,26,26.1,,C,,1,,0,,47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
437497,2326,26,26.1,,PP,,0,,1,,24,,,,,,,,,26,26.3,10,9.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
437497,2327,26,26.1,,PP,,0,,1,,24,,,,,,,,,26,25.6,8,7.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
263202,307,26,26.1,,PP,,0,,1,,0,,,30,30.2,,,,,,,26,25.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
263202,308,26,26.1,,PP,,0,,1,,6,,,,,,,,,,,30,30.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
263141,239,52,52.2,,PP,,0,,1,,16.7,0,1,,,,,,,40,39.5,19,19.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
263141,238,52,52.2,,PP,,0,,1,,26.2,0,1,,,,,,,40,39.5,19,19.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
263122,207,,,,PP,,0,,1,,42,,,46,46.3,,,,,39,38.9,19,18.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
263122,206,,,,PP,,0,,1,,18,,,38,38.5,,,,,36,36.1,20,20.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
263122,208,,,,PP,,0,,1,,30,,,42,42.5,,,,,39,38.8,19,18.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
263122,205,,,,PP,,0,,1,,50,,,38,37.5,,,,,40,40.2,19,18.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
296425,804,26,26.1,,C,,1,,0,,3.2,,,55,55.1,,,,,44,44.4,18,17.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
296425,805,26,26.1,,C,,1,,0,,2.7,,,57,56.8,,,,,45,44.8,18,17.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
319584,639,9,8.7,,PP,,0,,1,,68.6,,,60,59.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
319584,638,9,8.7,,PP,,0,,1,,72.8,,,59,58.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
296460,834,39,39.15,,NCS,,0,,0,,10,,,,,,,,,,,28,27.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
296460,836,39,39.15,,NCS,,0,,0,,7,,,,,,,,,,,28,27.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
296460,835,39,39.15,,NCS,,0,,0,,18,,,,,,,,,,,28,27.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
437527,2270,52,52.2,,PP,,0,,1,,15.2,,,86,85.9,,,,,33,32.7,12,12.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
437527,2271,52,52.2,,PP,,0,,1,,6.7,,,81,81.1,,,,,34,33.9,11,10.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
423086,1926,,,,PP,,0,,1,,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
423086,1927,,,,PP,,0,,1,,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
296293,520,26,26.1,,PP,,0,,1,,20,,,,,,,,,45,45.4,11,11.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
296293,519,26,26.1,,PP,,0,,1,,11,,,,,,,,,44,43.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
319589,651,26,26.1,,PP,,0,,1,,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
319589,652,26,26.1,,PP,,0,,1,,12,,,,,,,,,15,15.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
437577,2686,,,,PP,,0,,1,,39.9,,,,,,,,,55,54.7,22,21.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
437577,2687,,,,PP,,0,,1,,29.1,,,,,,,,,55,55.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
423076,1999,52,52.2,,PP,,0,,1,,3.7,,,,,,,,,38,37.87,20,19.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
423076,2000,52,52.2,,PP,,0,,1,,1.8,,,,,,,,,37,37.28,19,18.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
423088,1930,26,26.1,,C,,1,,0,,0,,,,,,,,,53,53.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
423088,1931,26,26.1,,C,,1,,0,,0,,,,,,,,,54,54.3,18,18.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
263050,118,,26.1,,PP,,0,,1,,5,0,1,63,62.8,,6,,months,36,35.5,17,16.86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
263050,117,,26.1,,PP,,0,,1,,11.1,0,1,69,68.7,,6,,months,36,35.9,18,17.68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
437579,2352,,,,NCS,,0,,0,,47.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
437579,2357,,,,NCS,,0,,0,,47.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
437579,2353,,,,NCS,,0,,0,,21.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
263093,171,,,,PP,,0,,1,,10,,,,,,,,,42,41.65,16,15.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
263093,172,,,,PP,,0,,1,,5,,,,,,,,,42,41.65,16,15.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
252894,13,,26.1,,PP,,0,,1,,17.8,,,54,54.5,,6,,months,61,60.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
252894,48,,26.1,,PP,,0,,1,,1,,,58,57.6,,6,,months,60,59.5,21,20.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
423127,1952,,,,PP,,0,,1,,13,,,55,54.9,,,,,,,20,19.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
423127,1953,,,,PP,,0,,1,,15.5,,,55,54.9,,,,,,,20,19.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
423127,1954,,,,PP,,0,,1,,19.1,,,55,54.9,,,,,,,20,19.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
263229,341,52,52.2,,C,,1,,0,,20.7,,,,,,,,,40,40.36,16,16.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
263229,338,52,52.2,,C,,1,,0,,32.8,,,,,,,,,42,41.96,17,17.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
263229,339,52,52.2,,C,,1,,0,,19,,,,,,,,,43,43.47,17,16.71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
263229,340,52,52.2,,C,,1,,0,,27.6,,,,,,,,,43,43.45,17,16.88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
437438,2244,26,26.1,,PP,,0,,1,,8,,,,,,,,,35,35.4,14,13.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
437438,2243,26,26.1,,PP,,0,,1,,8,,,,,,,,,36,36.2,15,14.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
296486,860,26,26.1,,C,,1,,0,,5.1,,,46,45.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
296486,859,26,26.1,,C,,1,,0,,5,,,47,46.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
423106,2059,52,52.2,,PP,,0,,1,,6.6,,,,,,,,,42,41.6,30,29.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
423106,2060,52,52.2,,PP,,0,,1,,6.2,,,,,,,,,42,41.6,27,27.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
423110,2069,26,26.1,,PP,,0,,1,,22,,,,,,,,,39,38.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
423110,2068,26,26.1,,PP,,0,,1,,31,,,,,,,,,40,39.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
436348,2622,26,26.1,,PP,,0,,1,,27.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
436348,2621,26,26.1,,PP,,0,,1,,27.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
296479,854,26,26.1,,C,,1,,0,,13.7,,,67,66.9,,,,,38,37.7,21,20.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
296479,853,26,26.1,,C,,1,,0,,14.5,,,65,64.8,,,,,38,38.4,20,20.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
423075,1997,,,,PP,,0,,1,,74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
423075,1998,,,,PP,,0,,1,,30,,,,,,,,,,,8,7.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
263292,148,26,26.1,,NCS,,0,,0,,28.9,,,49,48.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
263292,147,26,26.1,,NCS,,0,,0,,32.7,,,35,34.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
252909,81,,52.2,,C,,1,,0,,3.1,,,,,,12,,months,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
252909,82,,52.2,,C,,1,,0,,3.1,,,,,,12,,months,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
252909,80,,52.2,,C,,1,,0,,4.3,,,,,,12,,months,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
263257,371,26,26.1,,PP,,0,,1,,15.5,,,34,34.5,,,,,20,20.35,48,47.86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
263257,373,26,26.1,,PP,,0,,1,,17.9,,,,,,,,,21,20.64,45,44.76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
263257,370,26,26.1,,PP,,0,,1,,22.2,,,46,45.7,,,,,20,20.42,46,46.44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
263257,372,26,26.1,,PP,,0,,1,,9.8,,,52,52.4,,,,,21,20.77,47,46.63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
423107,2061,26,26.1,,C,,1,,0,,16.7,,,,,,,,,46,46.5,22,21.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
423107,2062,26,26.1,,C,,1,,0,,15.5,,,,,,,,,,,20,19.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
296324,603,57,56.55,,C,,1,,0,,0.8,,,52,51.5,,,,,44,44.4,19,18.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
296324,602,57,56.55,,C,,1,,0,,1.4,,,50,49.8,,,,,45,45.4,20,19.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
296441,826,30,30.45,,PP,,0,,1,,8.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
296441,828,30,30.45,,PP,,0,,1,,10.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
296441,827,30,30.45,,PP,,0,,1,,10.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
263218,324,26,26.1,,PP,,0,,1,,32,,,,,,,,,55,55.4,21,20.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
263218,323,26,26.1,,PP,,0,,1,,32,,,,,,,,,56,56.4,18,18.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
252897,53,,52.2,,PP,,0,,1,,7.3,,,62,61.6,,12,,months,36,35.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
252897,52,,52.2,,PP,,0,,1,,13.4,,,58,58.4,,12,,months,36,35.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
296372,755,4,4.35,,C,,1,,0,,0.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
296372,753,4,4.35,,C,,1,,0,,3.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
296313,569,26,26.1,,PP,,0,,1,,6.5,,,57,57.2,,,,,,,15,15.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
